master_project_id,master_activity_id,master_activity_row_order,master_evm_row_order,master_progress_row_order,activity__project_id,activity__wbs_id,activity__activity_id,activity__activity_name,activity__planned_start,activity__planned_finish,activity__actual_start,activity__actual_finish,activity__forecast_start,activity__forecast_finish,activity__planned_weight,activity__planned_progress,activity__actual_progress,activity__total_float_days,activity__is_critical,activity__responsible_party,evm__project_id,evm__activity_id,evm__activity_name,evm__period,evm__BAC,evm__AC,evm__EV,evm__PV,evm__CPI,evm__SPI,evm__CV,evm__SV,progress__project_id,progress__activity_id,progress__update_date,progress__planned_progress,progress__actual_progress,progress__planned_value,progress__earned_value,progress__actual_cost,progress__notes
The Big -P.01-UP-20-April-26,E-SUB-B04-FOOT-1020,39,43,43,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B04.SUB.F,E-SUB-B04-FOOT-1020,Submittal for RC Raft & Footings Conc. Dim. DWGs (B04) (footing),12-Oct-25,1-Nov-25,12-Oct-25 A,01-Nov-25 A,26-Jan-26,26-Jan-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-SUB-B04-FOOT-1020,Submittal for RC Raft & Footings Conc. Dim. DWGs (B04) (footing),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-SUB-B04-FOOT-1020,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B04-WT-1020,40,116,116,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUB.2ndF.WT,E-APP-B04-WT-1020,Approval for RC Raft RFT DWGs (B04) (Water Tank),12-Oct-25,22-Oct-25,22-Nov-25 A,02-Dec-25 A,7-Feb-26,7-Feb-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B04-WT-1020,Approval for RC Raft RFT DWGs (B04) (Water Tank),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B04-WT-1020,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-SUB-B03-FOOT-1000,41,44,44,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B03.SUB.F,E-SUB-B03-FOOT-1000,Submittal for  Waterproofing Layout Plan (B03),12-Oct-25,1-Nov-25,12-Oct-25 A,01-Nov-25 A,12-Feb-26,12-Feb-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-SUB-B03-FOOT-1000,Submittal for  Waterproofing Layout Plan (B03),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-SUB-B03-FOOT-1000,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-SUB-B01-FOOT-1020,42,23,23,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUB.F,E-SUB-B01-FOOT-1020,Submittal for RC Raft & Footings RFT DWGs (B01) (footing),13-Oct-25,2-Nov-25,01-Oct-25 A,30-Oct-25 A,21-Dec-25,21-Dec-25,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-SUB-B01-FOOT-1020,Submittal for RC Raft & Footings RFT DWGs (B01) (footing),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-SUB-B01-FOOT-1020,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,P-MA-1030,43,45,45,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.MS.SA,P-MA-1030,Approval for Rc Concrete,13-Oct-25,23-Oct-25,13-Oct-25 A,23-Oct-25 A,22-Dec-25,22-Dec-25,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,P-MA-1030,Approval for Rc Concrete,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MA-1030,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B04-FOOT-1000,44,132,132,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUB.F,E-APP-B04-FOOT-1000,Approval for  Waterproofing Layout Plan (B04),13-Oct-25,23-Oct-25,30-Nov-25 A,10-Dec-25 A,26-Jan-26,26-Jan-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B04-FOOT-1000,Approval for  Waterproofing Layout Plan (B04),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B04-FOOT-1000,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-SUB-B02-FOOT-1020,45,47,47,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUB.F,E-SUB-B02-FOOT-1020,Submittal for RC Raft & Footings RFT DWGs (B02) (footing),14-Oct-25,3-Nov-25,14-Oct-25 A,03-Nov-25 A,29-Jan-26,29-Jan-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-SUB-B02-FOOT-1020,Submittal for RC Raft & Footings RFT DWGs (B02) (footing),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-SUB-B02-FOOT-1020,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-SUB-B03-FOOT-1020,46,48,48,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B03.SUB.F,E-SUB-B03-FOOT-1020,Submittal for RC Raft & Footings Conc. Dim. DWGs (B03) (footing),14-Oct-25,3-Nov-25,14-Oct-25 A,03-Nov-25 A,12-Feb-26,12-Feb-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-SUB-B03-FOOT-1020,Submittal for RC Raft & Footings Conc. Dim. DWGs (B03) (footing),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-SUB-B03-FOOT-1020,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B04-WT-1030,47,138,138,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUB.2ndF.WT,E-APP-B04-WT-1030,Approval for Col. & Walls DWGs (B04) (Water Tank),15-Oct-25,26-Oct-25,01-Dec-25 A,11-Dec-25 A,7-Feb-26,7-Feb-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B04-WT-1030,Approval for Col. & Walls DWGs (B04) (Water Tank),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B04-WT-1030,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,P-MA-1040,48,52,52,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.MS.SA,P-MA-1040,Approval for Waterproofing,15-Oct-25,26-Oct-25,15-Oct-25 A,26-Oct-25 A,21-Dec-25,21-Dec-25,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,P-MA-1040,Approval for Waterproofing,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MA-1040,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,P-MA-1050,49,53,53,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.MS.SA,P-MA-1050,Approval for cold applied damp-proofing,15-Oct-25,26-Oct-25,15-Oct-25 A,26-Oct-25 A,7-Nov-26,7-Nov-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,P-MA-1050,Approval for cold applied damp-proofing,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MA-1050,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,P-MA-1060,50,50,50,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.MS.SA,P-MA-1060,Approval for cold Crystalline waterproofing for Water tank,15-Oct-25,26-Oct-25,15-Oct-25 A,26-Oct-25 A,20-May-27,20-May-27,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,P-MA-1060,Approval for cold Crystalline waterproofing for Water tank,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MA-1060,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-SUB-B04-FOOT-1030,51,55,55,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B04.SUB.F,E-SUB-B04-FOOT-1030,Submittal for RC Raft & Footings RFT DWGs (B04) (footing),16-Oct-25,5-Nov-25,16-Oct-25 A,05-Nov-25 A,26-Jan-26,26-Jan-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-SUB-B04-FOOT-1030,Submittal for RC Raft & Footings RFT DWGs (B04) (footing),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-SUB-B04-FOOT-1030,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-SUB-B03-FOOT-1030,52,58,58,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B03.SUB.F,E-SUB-B03-FOOT-1030,Submittal for RC Raft & Footings RFT DWGs (B03) (footing),18-Oct-25,6-Nov-25,18-Oct-25 A,06-Nov-25 A,12-Feb-26,12-Feb-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-SUB-B03-FOOT-1030,Submittal for RC Raft & Footings RFT DWGs (B03) (footing),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-SUB-B03-FOOT-1030,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,P-MPOS-1010,53,59,59,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.PC.PO,P-MPOS-1010,P.O for  Soil Replacement,18-Oct-25,19-Oct-25,18-Oct-25 A,19-Oct-25 A,21-Dec-25,21-Dec-25,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,P-MPOS-1010,P.O for  Soil Replacement,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MPOS-1010,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,P-MPOS-1020,54,60,60,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.PC.PO,P-MPOS-1020,P.O for  Plain Concrete,18-Oct-25,19-Oct-25,18-Oct-25 A,19-Oct-25 A,21-Dec-25,21-Dec-25,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,P-MPOS-1020,P.O for  Plain Concrete,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MPOS-1020,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,P-MPOS-1000,55,21,21,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.PC.PO.1,P-MPOS-1000,P.O for Rebar Patch#1 (Footing & Water tank),19-Oct-25,20-Oct-25,27-Sep-25 A,29-Sep-25 A,21-Dec-25,21-Dec-25,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,P-MPOS-1000,P.O for Rebar Patch#1 (Footing & Water tank),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MPOS-1000,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B04-WT-1040,56,139,139,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUB.2ndF.WT,E-APP-B04-WT-1040,Approval for Slabs DWGs (B04) (Water Tank),19-Oct-25,29-Oct-25,01-Dec-25 A,11-Dec-25 A,10-Feb-26,10-Feb-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B04-WT-1040,Approval for Slabs DWGs (B04) (Water Tank),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B04-WT-1040,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,P-MDEL-1020,57,54,54,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.PC.DS,P-MDEL-1020,Delivery for Plain Concrete,21-Oct-25,22-Oct-25,16-Oct-25 A,16-Oct-25 A,21-Dec-25,21-Dec-25,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,P-MDEL-1020,Delivery for Plain Concrete,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MDEL-1020,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-SUB-B04-REP-1000,58,68,68,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B04.SUB.1,E-SUB-B04-REP-1000,Submittal for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs (B04),21-Oct-25,10-Nov-25,21-Oct-25 A,10-Nov-25 A,26-Jan-26,26-Jan-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-SUB-B04-REP-1000,Submittal for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs (B04),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-SUB-B04-REP-1000,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B01-FOOT-1000,59,15,15,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P02.B01.SUB.F,E-APP-B01-FOOT-1000,Approval for PC Raft Conc. Dim. DWGs (B01) (footing),23-Oct-25,3-Nov-25,23-Sep-25 A,16-Oct-25 A,21-Dec-25,21-Dec-25,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B01-FOOT-1000,Approval for PC Raft Conc. Dim. DWGs (B01) (footing),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B01-FOOT-1000,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-WT-1000,60,27,27,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,CON-B04-WT-1000,Excavation for Water Tank (+198.15) (B04) (Water Tank),25-Oct-25,4-Nov-25,05-Oct-25 A,10-Nov-25 A,7-Feb-26,7-Feb-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,CON-B04-WT-1000,Excavation for Water Tank (+198.15) (B04) (Water Tank),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B04-WT-1000,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,P-MPOS-1030,61,78,78,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.PC.PO,P-MPOS-1030,P.O for  Rc Concrete,25-Oct-25,26-Oct-25,25-Oct-25 A,26-Oct-25 A,22-Dec-25,22-Dec-25,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,P-MPOS-1030,P.O for  Rc Concrete,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MPOS-1030,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B01-FOOT-1010,62,46,46,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P02.B01.SUB.F,E-APP-B01-FOOT-1010,Approval for RC Raft & Footings Conc. Dim. DWGs (B01),27-Oct-25,6-Nov-25,14-Oct-25 A,27-Oct-25 A,21-Dec-25,21-Dec-25,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B01-FOOT-1010,Approval for RC Raft & Footings Conc. Dim. DWGs (B01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B01-FOOT-1010,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,P-MPOS-1040,63,83,83,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.PC.PO,P-MPOS-1040,P.O for  Waterproofing,27-Oct-25,28-Oct-25,27-Oct-25 A,28-Oct-25 A,21-Dec-25,21-Dec-25,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,P-MPOS-1040,P.O for  Waterproofing,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MPOS-1040,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,P-MPOS-1050,64,84,84,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.PC.PO,P-MPOS-1050,P.O for cold applied damp-proofing,27-Oct-25,28-Oct-25,27-Oct-25 A,28-Oct-25 A,7-Nov-26,7-Nov-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,P-MPOS-1050,P.O for cold applied damp-proofing,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MPOS-1050,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,P-MDEL-1010,65,56,56,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.PC.DS,P-MDEL-1010,Delivery for Soil Replacement,27-Oct-25,28-Oct-25,17-Oct-25 A,19-Oct-25 A,21-Dec-25,21-Dec-25,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,P-MDEL-1010,Delivery for Soil Replacement,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MDEL-1010,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,P-MDEL-1030,66,122,122,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.PC.DS,P-MDEL-1030,Delivery for Rc Concrete,27-Oct-25,12-Nov-25,30-Nov-25 A,30-Nov-25 A,22-Dec-25,22-Dec-25,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,P-MDEL-1030,Delivery for Rc Concrete,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MDEL-1030,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,P-MPOS-1060,67,388,386,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.PC.PO,P-MPOS-1060,P.O for cold Crystalline waterproofing for Water tank,27-Oct-25,28-Oct-25,17-May-26,18-May-26,20-May-27,23-May-27,1,1.0,0.0,303.0,No,,The Big -P.01-UP-20-April-26,P-MPOS-1060,P.O for cold Crystalline waterproofing for Water tank,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MPOS-1060,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B02-FOOT-1000,68,135,135,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P02.B02.SUB.F,E-APP-B02-FOOT-1000,Approval for PC Raft Conc. Dim. DWGs (B02) (footing),28-Oct-25,8-Nov-25,01-Dec-25 A,11-Dec-25 A,29-Jan-26,29-Jan-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B02-FOOT-1000,Approval for PC Raft Conc. Dim. DWGs (B02) (footing),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B02-FOOT-1000,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B04-FOOT-1010,69,127,127,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUB.F,E-APP-B04-FOOT-1010,Approval for PC Raft Conc. Dim. DWGs (B04) (footing),29-Oct-25,9-Nov-25,30-Nov-25 A,10-Dec-25 A,26-Jan-26,26-Jan-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B04-FOOT-1010,Approval for PC Raft Conc. Dim. DWGs (B04) (footing),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B04-FOOT-1010,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,P-MDEL-1040,70,130,130,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.PC.DS,P-MDEL-1040,Delivery for Waterproofing,29-Oct-25,25-Nov-25,30-Nov-25 A,10-Dec-25 A,21-Dec-25,21-Dec-25,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,P-MDEL-1040,Delivery for Waterproofing,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MDEL-1040,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,P-MDEL-1050,71,387,385,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.PC.DS,P-MDEL-1050,Delivery for cold applied damp-proofing,29-Oct-25,16-Dec-25,17-May-26,4-Jul-26,7-Nov-26,25-Dec-26,1,1.0,0.0,174.0,No,,The Big -P.01-UP-20-April-26,P-MDEL-1050,Delivery for cold applied damp-proofing,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MDEL-1050,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B02-FOOT-1030,72,140,140,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P02.B02.SUB.F,E-APP-B02-FOOT-1030,Approval for  Waterproofing Layout Plan (B02),29-Oct-25,9-Nov-25,01-Dec-25 A,11-Dec-25 A,29-Jan-26,29-Jan-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B02-FOOT-1030,Approval for  Waterproofing Layout Plan (B02),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B02-FOOT-1030,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B01-FOOT-1030,73,31,31,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P02.B01.SUB.F,E-APP-B01-FOOT-1030,Approval for  Waterproofing Layout Plan (B01),30-Oct-25,10-Nov-25,06-Oct-25 A,21-Oct-25 A,21-Dec-25,21-Dec-25,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B01-FOOT-1030,Approval for  Waterproofing Layout Plan (B01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B01-FOOT-1030,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B02-FOOT-1010,74,136,136,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P02.B02.SUB.F,E-APP-B02-FOOT-1010,Approval for RC Raft & Footings Conc. Dim. DWGs (B02) (footing),1-Nov-25,11-Nov-25,01-Dec-25 A,04-Dec-25 A,29-Jan-26,29-Jan-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B02-FOOT-1010,Approval for RC Raft & Footings Conc. Dim. DWGs (B02) (footing),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B02-FOOT-1010,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B03-FOOT-1010,75,124,124,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B03.SUB.1,E-APP-B03-FOOT-1010,Approval for PC Raft Conc. Dim. DWGs (B03) (footing),1-Nov-25,11-Nov-25,30-Nov-25 A,10-Dec-25 A,12-Feb-26,12-Feb-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B03-FOOT-1010,Approval for PC Raft Conc. Dim. DWGs (B03) (footing),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B03-FOOT-1010,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,P-MDEL-1000,76,85,85,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.PC.DS.DR,P-MDEL-1000,Delivery for Rebar Patch#1 (Footing & Water tank),2-Nov-25,3-Nov-25,28-Oct-25 A,14-Feb-26 A,21-Dec-25,21-Dec-25,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,P-MDEL-1000,Delivery for Rebar Patch#1 (Footing & Water tank),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MDEL-1000,10-May-26,100.00%,89.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B04-FOOT-1020,77,128,128,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUB.F,E-APP-B04-FOOT-1020,Approval for RC Raft & Footings Conc. Dim. DWGs (B04) (footing),2-Nov-25,12-Nov-25,30-Nov-25 A,10-Dec-25 A,26-Jan-26,26-Jan-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B04-FOOT-1020,Approval for RC Raft & Footings Conc. Dim. DWGs (B04) (footing),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B04-FOOT-1020,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B03-FOOT-1000,78,131,131,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B03.SUB.1,E-APP-B03-FOOT-1000,Approval for  Waterproofing Layout Plan (B03),2-Nov-25,12-Nov-25,30-Nov-25 A,10-Dec-25 A,12-Feb-26,12-Feb-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B03-FOOT-1000,Approval for  Waterproofing Layout Plan (B03),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B03-FOOT-1000,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
