record_type,sheet_name,row_order,file_name,relative_path,extension,size_kb,modified,Ref No,Date,Type,Subject,Main Purpose,Key Requests,Scope Impact,Responsibility,Affected Activities,Start Dependency,Sequence Impact,Commercial Impact,Risk Type,Risk Owner,Delay Risk,EOT Potential,Claim Strength,Required Actions,project_id,Thread,SAMCO Ref No,SAMCO Sheet Row,SAMCO Date,SAMCO Type,SAMCO Subject,Related ACE Ref No(s),ACE Sheet Row(s),ACE Date(s),ACE Subject(s),Relationship,Confidence,SAMCO Claim Strength,ACE Claim Strength,SAMCO Delay Risk,ACE Delay Risk,Recommended Follow-up,ACE Ref No,ACE Sheet Row,ACE Date,ACE Type,ACE Subject,Related SAMCO Ref No(s),SAMCO Sheet Row(s),SAMCO Subject(s),Thread(s),ACE EOT Potential,ACE Required Actions,SAMCO Ref(s),6,Main Link,Priority,Next Action,Source File,Direction,Reference,Classification,Issue Thread,Status,Message
letter_register,From SAMCO to ACE,34,,,,,,BD-CW-SAMCO-ACE-LET-STR-034,17-Dec-2025,Design Review / Reservation,Re: Design Review,Transmit NECB design review outcome and seek decision on criteria,Confirm whether to proceed with Prime criteria or redesign under NECB criteria,Possible major redesign if conservative criteria adopted,Employer/Designer/Engineer,"Structural design, foundations, columns, slabs, beams",Decision on adopted design criteria,High,Major cost/time if redesign required,Design / Technical,Employer / Designer,High,High if redesign,Strong if criteria/design changed,Issue formal design criteria decision and redesign instruction if needed,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,35,,,,,,BD-CW-SAMCO-ACE-LET-STR-035,18-Dec-2025,Variation Rejection / Contract Position,Response to LET-019 and VI-0003,Reiterate flanges are MEP/mechanical and outside civil scope,Appoint MEP contractor; reject VI-0003; reserve rights,MEP/flange scope disputed,Employer/MEP contractor,"Ground water tank flanges, MEP interfaces",Scope determination or formal compensated VO,High,Potential variation and delay cost,Scope / Variation,Employer / Shared,High,Moderate,Moderate,Resolve disputed scope and issue formal instruction/valuation,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,36,,,,,,BD-CW-SAMCO-ACE-LET-STR-036,21-Dec-2025,Variation Request,Request for VI - CPTu and DCPT Works,Request variation instruction and payment for extra geotechnical tests,Issue VI for CPTu and compensate CPTu/DCPT test points,Additional testing scope,Owner/Engineer if instructed; SAMCO for execution,"CPTu, DCPT, B6/B14/B15 soil verification",Owner consultant request/test instruction,Low to Medium,Additional measured cost,Variation / Geotechnical,Employer / Shared,Low to Medium,Low / Conditional,Moderate,Issue VI and agree valuation,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,37,,,,,,BD-CW-SAMCO-ACE-LET-STR-037,24-Dec-2025,Status Update / Request,Project Status Update - Buildings B1 to B17,Update progress and list blockers across groups,"Provide MEP package, BOQ, missing drawings and soil feedback",No direct scope; identifies holds,Shared,"B1-B17, tank, soil, waterproofing, steel fabrication",Missing MEP/BOQ/drawings/soil approvals,Medium to High,Potential delay if blockers remain,Progress / Interface,Shared,Medium to High,Conditional,Moderate,Close blockers and issue pending information,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,38,,,,,,BD-CW-SAMCO-ACE-LET-STR-038,21-Jan-2026,Payment Recommendation / Attachment,ACEPM Recommendation of Monthly Interim Payment No. 2,Record ACEPM recommended IPC No. 2 amount and deductions,Proceed with Roya action/payment based on recommendation,No scope impact,ACEPM / Roya / Employer,IPC 2 certification/payment,Technical/commercial review of IPC,"Low schedule, cash-flow impact",Payment certification affects cash flow,Commercial / Payment,Employer / Engineer,Low,Conditional,,Process recommended IPC 2 payment,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,39,,,,,,BD-CW-SAMCO-ACE-LET-STR-039,04-Jan-2026,Notice / Site Incident,Water Pipeline Leakage and Its Impact on Project Works,Document 31-Dec leakage and 01-Jan sanitary pipe damage,Recognize additional works and responsibility limits,Possible remedial/rework scope,Owner/utility repair team; SAMCO for mitigation/rework if instructed,"Formwork, plain raft preparations, trench/diversion, pipeline area",Utility repair and clearance,Medium,Potential rework and additional cost,Utility / Site Condition,Owner / Shared,Medium,Conditional,Moderate,"Assess damage, instruct/measure rework, prevent recurrence",The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,40,,,,,,BD-CW-SAMCO-ACE-LET-STR-040,05-Jan-2026,Reservation / Design Instruction Request,Continuation of Works and Final Written Instructions,Confirm continuation under approved design while reserving rights,Issue final written instructions and accept design responsibility boundaries,No immediate scope; future redesign may vary works,Employer/Designer for design; SAMCO for execution,"B1-B4 design review, approved designs, structural works",Written instruction/design confirmation,High if later design changes,Potential EOT/cost for future redesign,Design / Contract,Employer / Designer,Medium to High,Conditional High,Strong if later change occurs,Issue clear written instruction/design confirmation,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,41,,,,,,BD-CW-SAMCO-ACE-LET-STR-041,06-Jan-2026,Urgent Notice / Conditional Proposal,Critical Interface Issue on Critical Path,Notify sewage pipeline conflict through tank base slab and offer temporary mitigation,"Provide approved MEP docs, supervision, written approval and VO/payment terms",Temporary MEP/interface works within tank raft,Employer/MEP consultant; SAMCO only if authorized,"Tank base slab, sewage pipeline, MEP first fix, concrete casting","Written instruction, approved drawings/specs, MEP supervision",High critical path impact,Cost reimbursement/VO and possible delay,Interface / MEP / Critical Path,Employer / Shared,High,High,Strong if instruction delayed,Issue urgent VO/instruction and approved technical package,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,42,,,,,,BD-CW-SAMCO-ACE-LET-STR-042,06-Jan-2026,Procurement Request,Supply of Reinforcement Steel - Third Delivery,Request third reinforcement steel delivery,Supply listed steel quantities,No scope change,Owner / Employer supply arrangement,Reinforcement procurement and fabrication,Owner steel supply,Medium,Potential delay if late,Procurement,Owner,Medium,Conditional,Moderate,Confirm and deliver third steel order,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,43,,,,,,BD-CW-SAMCO-ACE-LET-STR-043,12-Jan-2026,Weather Notice,Suspension of Tower Crane Operations,Notify crane suspension due high winds,Resume crane operation when weather permits,No scope impact,Weather / SAMCO safety decision,Tower crane lifting operations,Safe wind conditions,Low to Medium,Minor productivity impact,Weather / Safety,Shared / Weather,Low,Low / Conditional,Weak,Record suspension and resume safely,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,44,,,,,,BD-CW-SAMCO-ACE-LET-STR-044,15-Jan-2026,Procurement Delay Notice,Delay in Supplying Reinforcement Steel,Notify owner steel supply delay and reserve rights,"Expedite steel supply, acknowledge EOT rights, note SAMCO supplied 120 tons",No scope change; material supply delay,Owner for steel supply; SAMCO mitigation,Reinforcement fabrication/installation,Owner-supplied steel under advance payment arrangement,High,"Potential EOT, cost recovery/self-procurement",Procurement / Delay,Owner,High,Moderate to High,Moderate to Strong,Expedite supply and certify mitigation steel,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,45,,,,,,BD-CW-SAMCO-ACE-LET-STR-045,22-Jan-2026,Commercial Submission,Guarantee Cheque for Reinforcement Steel,Record submission of guarantee cheque for remaining owner steel,Acknowledge cheque receipt and proceed with steel supply,No scope impact,SAMCO / Owner finance,"Steel supply guarantee, procurement",Guarantee cheque receipt,Low direct; supports steel delivery,EGP 43.75m guarantee linked to steel supply,Commercial / Procurement,Shared,Low,,,Confirm receipt and release remaining steel,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,46,,,,,,BD-CW-SAMCO-ACE-LET-STR-046,24-Jan-2026,Payment Submission,Submission of Interim Payment Certificate No. 3,Submit IPC No. 3 for review and approval,Review and approve IPC 3,No scope impact,Engineer / Employer,Payment certification,IPC submission,"Low schedule, cash-flow impact",Payment due under contract,Commercial / Payment,Employer / Engineer,Low,Conditional,,Certify and pay IPC 3,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,47,,,,,,BD-CW-SAMCO-ACE-LET-STR-047,24-Jan-2026,MOM Correction / Commercial Record,Additions to MOM - Coordination Meeting 19-Jan-2026,Request omitted meeting agreements be added to MOM,"Add design review code basis, VO/VAT method, bank guarantee and performance security deletion",No physical scope; commercial/contract administration impact,Shared / Employer / Engineer,"Design review, VO valuation, IPC retention/security",Accurate agreed MOM record,Medium,Affects VO valuation and payment deductions,Contract Administration / Commercial,Shared,Low to Medium,Conditional,Moderate,Revise MOM and confirm agreed commercial points,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,48,,,,,,BD-CW-SAMCO-ACE-LET-STR-048,26-Jan-2026,Procurement Delay Notice,Follow-up on Delay of Reinforcement Steel Delivery,Warn steel nearly exhausted and works may suspend,Deliver delayed 26-Nov steel order immediately; reserve EOT rights,No scope change; material shortage affects works,Owner for steel supply,Steel fabrication and structural works,Steel delivery before stock depletion,High,Potential work suspension and EOT/cost,Procurement / Delay,Owner,High,High,Moderate to Strong,Deliver outstanding steel urgently,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,49,,,,,,BD-CW-SAMCO-ACE-LET-STR-049,29-Jan-2026,Response / Conditional Acceptance,Response to LET-025 First Fix MEP Works,Accept first-fix MEP only subject to formal VO/procedure,"Issue VO, share BOQ or allow SAMCO to prepare BOQ, approve proposal",Adds first-fix MEP/interface works as variation,Engineer/Employer for VO; SAMCO if instructed,"MEP first fix, drawings review, concrete interfaces",Formal VI/VO and approved BOQ/proposal,High if not instructed,Variation payment and time implications,Variation / MEP Interface,Shared / Employer,High,Moderate,Moderate,Issue VO/BOQ and process proposal under Clause 13.3,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,50,,,,,,BD-CW-SAMCO-ACE-LET-STR-050,03-Feb-2026,Notice of Variation,Concrete Strength/Cement Content Difference,Notify discrepancy between BOQ and approved structural drawings,Approve cost variation for 300/300 to 350/350 concrete change,Increased concrete strength/cement content for structural frame,Engineer/Designer for instruction; SAMCO for execution,"Columns, slabs, beams, shear walls, stairs",PCO RFI instruction and approved drawings,Medium,Additional concrete cost,Variation / Quantity/Specification,Employer / Engineer,Medium,Low to Moderate,Strong,Review and approve cost variation,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,51,,,,,,BD-CW-SAMCO-ACE-LET-STR-051,07-Feb-2026,Procurement Delay / EOT Notice,Reinforcement Steel Supply Status and EOT Entitlement,Notify depletion and non-delivery of second/third steel orders,"Expedite owner steel, acknowledge EOT and consequences, note SAMCO supplied 300 tons",No scope change; material supply delay,Owner for steel; SAMCO mitigation,Reinforcement works and fabrication,Owner delivery of second and third orders,High,"Potential EOT, cost and disruption",Procurement / Delay,Owner,High,High,Moderate to Strong,Deliver pending steel and record mitigation quantities,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,52,,,,,,BD-CW-SAMCO-ACE-LET-STR-052,16-Feb-2026,Status Update / Reservation,Project Status Update - Buildings B1 to B17,Update progress and record unresolved design/MEP/steel/BOQ/soil issues,"Issue pending instructions, drawings, BOQ, soil feedback and steel supply",No direct scope; multiple blockers identified,Shared / Employer,"B1-B17, tank, raft, columns, steel, MEP, soil","Pending approvals, steel deliveries, design review, soil results",High,Potential cumulative delay/cost if unresolved,Progress / Interface / Procurement,Shared / Owner,High,Conditional High,Moderate,Resolve listed blockers and update schedule,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,53,,,,,,BD-CW-SAMCO-ACE-LET-STR-053,24-Feb-2026,Procurement Delay / Commercial Claim Reservation,Reinforcement Steel Order No. 2 Delay,Record late/irregular supply and request revised distribution/payment,"Expedite outstanding quantities, approve diameter redistribution, certify/pay SAMCO-procured steel",No scope change; procurement sequence modified,Owner for supply; SAMCO mitigation,"Reinforcement order 2, fabrication, structural works",Approval and delivery of adjusted steel order,High,Payment for self-procured steel and possible EOT/cost,Procurement / Commercial,Owner,High,High,Strong,"Approve redistribution, deliver steel, certify SAMCO material",The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,54,,,,,,BD-CW-SAMCO-ACE-LET-STR-054,24-Feb-2026,Payment Delay Notice,IPC Payment Status,Notify late IPC payment and reserve delay interest/EOT/cost rights,Confirm payment timeline for outstanding IPCs,No scope impact but cash-flow risk,Employer / Engineer,"IPC 1, IPC 2, IPC 3 payments",Contractual 45-day payment period,Medium through cash flow,Delay interest and possible finance/prolongation claim,Commercial / Payment,Employer,Medium,Conditional,Moderate,Confirm/pay outstanding IPCs and interest if due,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,55,,,,,,BD-CW-SAMCO-ACE-LET-STR-055,24-Feb-2026,Payment Record,Actual Receipt Date of Cheque - IPC 1,Record actual cheque receipt date for IPC 1,Use 10-Feb-2026 as actual receipt date for payment period,No scope impact,Employer / SAMCO,IPC 1 payment record,Cheque physical receipt,Low,Affects delay interest calculation,Commercial / Payment,Employer,Low,,Moderate,Record actual payment receipt date,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,56,,,,,,BD-CW-SAMCO-ACE-LET-STR-056,25-Feb-2026,Payment Submission,Submission of Interim Payment Certificate No. 4,Submit IPC No. 4 for review and approval,Review and approve IPC 4,No scope impact,Engineer / Employer,Payment certification,IPC submission,"Low schedule, cash-flow impact",Payment due under contract,Commercial / Payment,Employer / Engineer,Low,Conditional,,Certify and pay IPC 4,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,57,,,,,,BD-CW-SAMCO-ACE-LET-STR-057,11-Mar-2026,Delay Notice / Design Information,Delayed Technical Responses and Outstanding Coordinated Drawings,Notify missing coordinated drawings and delayed RFI responses may affect future works,Issue final coordinated drawings and respond to RFIs/technical conflicts,Potential design coordination impacts,Engineer / Employer / Consultant,"Tank raft, MEP/structural/architectural coordination, future activities",Final coordinated drawings and RFI responses,High,Potential EOT/cost from delayed information,Design Information / Interface,Engineer / Employer,High,High,Strong,Issue RFI responses and coordinated drawings urgently,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,58,,,,,,BD-CW-SAMCO-ACE-LET-STR-058,14-Mar-2026,Weather Notice,Work Suspension Due to Severe Weather,Notify temporary suspension from strong winds/dust,Record weather suspension; resume next day,No scope impact,Weather / SAMCO safety decision,General site works,Safe weather conditions,Low,Minor productivity impact,Weather / Safety,Weather,Low,Low / Conditional,Weak,Record event and resume works,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,59,,,,,,BD-CW-SAMCO-ACE-LET-STR-059,25-Mar-2026,Payment Submission,Submission of Interim Payment Certificate No. 5,Submit IPC No. 5 for review and approval,Review and approve IPC 5,No scope impact,Engineer / Employer,Payment certification,IPC submission,"Low schedule, cash-flow impact",Payment due under contract,Commercial / Payment,Employer / Engineer,Low,Conditional,,Certify and pay IPC 5,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,60,,,,,,BD-CW-SAMCO-ACE-LET-STR-060,25-Mar-2026,Weather Notice,Work Interruption Due to Adverse Weather,Notify interruption from heavy rainfall 25-26 Mar,Record interruption; resume 28-Mar,No scope impact,Weather / SAMCO safety decision,General site works,Weather improvement,Low to Medium,Minor to moderate productivity impact,Weather / Delay,Weather,Medium,Conditional,Weak to Moderate,Record event and update weather log,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From SAMCO to ACE,61,,,,,,BD-CW-SAMCO-ACE-LET-STR-061,29-Mar-2026,Weather Notice,Work Interruption Due to Adverse Weather,Notify workforce could not attend due heavy rainfall,Record interruption; resume 30-Mar,No scope impact,Weather / SAMCO workforce,"Steel fixing, carpentry, general site works",Weather improvement and workforce return,Low to Medium,Productivity loss,Weather / Delay,Weather,Medium,Conditional,Weak to Moderate,Record event and update schedule impact if any,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
